t,x,y,yaw
121.12,-1.9304,0.6624,-2.0685
121.2,-1.9591,0.5962,-2.0511
121.22,-1.9387,0.6374,-2.0421
121.26,-1.9307,0.6593,-2.082
121.32,-1.9439,0.6181,-2.0171
121.36,-1.9754,0.5715,-1.9939
121.46,-1.9632,0.5946,-1.9735
121.52,-1.97,0.517,-1.8924
121.62,-1.9609,0.5591,-1.8275
121.72,-1.9607,0.5107,-1.787
121.76,-1.969,0.4656,-1.7794
121.86,-1.9634,0.5001,-1.8196
122.0,-1.9669,0.4722,-1.7503
122.06,-1.9685,0.4251,-1.6472
122.1,-1.9633,0.3882,-1.5726
122.2,-1.9287,0.3299,-1.4302
122.3,-1.9214,0.2914,-1.3409
122.4,-1.8965,0.2452,-1.249
122.5,-1.8712,0.2037,-1.1533
122.6,-1.8449,0.166,-1.0558
122.7,-1.7986,0.1346,-0.9489
122.8,-1.7736,0.1033,-0.8535
122.9,-1.7285,0.0726,-0.7553
123.0,-1.69,0.048,-0.6541
123.1,-1.6414,0.0293,-0.5521
123.2,-1.593,0.0114,-0.4552
123.3,-1.5475,0.0021,-0.3555
123.32,-1.5268,-0.0004,-0.3151
123.42,-1.4785,-0.0066,-0.2145
123.52,-1.4297,-0.0051,-0.1137
123.62,-1.384,0.0024,-0.0122
123.72,-1.3444,0.0094,0.0863
123.82,-1.2985,0.0291,0.1785
123.9,-1.2774,0.0355,0.2355
124.0,-1.2287,0.0612,0.3389
124.22,-1.2492,0.0611,0.3306
124.3,-1.2848,0.0148,0.3301
124.4,-1.2275,0.0574,0.3309
124.42,-1.1736,0.0717,0.3521
124.52,-1.212,0.0571,0.4113
125.02,-1.1606,0.0794,0.3433
125.1,-0.9905,0.1222,0.3292
125.16,-1.0336,0.1103,0.3358
125.26,-1.1248,0.0798,0.3391
125.32,-1.1756,0.0547,0.3417
125.36,-1.1466,0.0723,0.3374
125.42,-1.1092,0.0886,0.3382
125.52,-1.012,0.1209,0.3381
125.62,-1.0612,0.1035,0.3351
125.82,-0.9593,0.1226,0.2338
125.92,-0.913,0.1204,0.0379
126.02,-0.962,0.0981,0.0283
126.16,-0.975,0.1143,0.1536
126.32,-0.9013,0.1245,0.1569
126.36,-0.8501,0.1346,0.1575
126.4,-0.7919,0.1446,0.1577
126.46,-0.8812,0.1283,0.159
126.56,-0.9027,0.1226,0.1575
126.82,-0.8638,0.1293,0.1587
126.92,-0.8096,0.1363,0.1607
126.96,-0.7763,0.1475,0.1579
127.02,-0.7454,0.1557,0.161
127.06,-0.774,0.1472,0.1601
127.16,-0.8279,0.1385,0.1566
127.22,-0.8547,0.1357,0.1553
127.3,-0.8297,0.136,0.1343
127.32,-0.7926,0.1389,0.1211
127.4,-0.6841,0.1462,0.0506
127.46,-0.7338,0.1386,0.0774
127.52,-0.7719,0.1362,0.0699
127.92,-0.7158,0.1429,0.097
127.96,-0.6621,0.1493,0.0976
128.06,-0.6912,0.147,0.1005
128.12,-0.713,0.1439,0.1005
128.32,-0.6333,0.1403,0.0386
128.42,-0.6841,0.1577,0.0243
129.1,-0.6221,0.1628,0.0599
129.16,-0.5724,0.1672,0.0592
129.22,-0.5107,0.1693,0.06
129.3,-0.4768,0.1697,0.0579
129.42,-0.4078,0.174,0.0611
129.56,-0.3727,0.1771,0.059
129.6,-0.3288,0.1783,0.0591
129.7,-0.2912,0.1803,0.0594
129.8,-0.2313,0.184,0.0594
129.9,-0.1832,0.1855,0.0583
130.0,-0.1306,0.1875,0.0583
130.1,-0.087,0.1939,0.0599
130.12,-0.0661,0.1936,0.0601
130.2,-0.0327,0.1953,0.059
130.22,-0.0113,0.1966,0.059
130.3,0.0167,0.1977,0.059
130.42,0.0446,0.2025,0.0587
130.52,-0.0028,0.1979,0.0575
131.04,0.0584,0.2035,0.0572
131.06,0.085,0.2058,0.0569
131.12,0.1263,0.208,0.0562
131.16,0.0892,0.2055,0.057
131.26,0.0456,0.2039,0.0586
131.32,0.025,0.2047,0.0574
131.42,0.0471,0.2021,0.0579
132.12,0.1144,0.1996,0.0221
132.96,0.143,0.1964,-0.025
133.0,0.2156,0.1962,-0.0249
133.06,0.1931,0.1945,-0.0212
133.2,0.1023,0.1982,-0.0205
133.3,0.1459,0.1959,-0.0219
133.52,0.1984,0.1951,-0.0222
133.56,0.2534,0.1931,-0.0243
133.72,0.2133,0.1936,-0.0204
